week_number,work_location,shift_time,department_group,actual_attendance,greykite_forecast,greykite_forecast_lower_95,greykite_forecast_upper_95,four_week_rolling_avg,six_week_rolling_avg,exponential_smoothing_alpha_2,exponential_smoothing_alpha_4,exponential_smoothing_alpha_6,exponential_smoothing_alpha_8,exponential_smoothing_alpha_1
2025-W19,CO Aurora,PM,Shipping,91.67,90.60735096432411,57.32288120049876,123.89182072814947,94.44,93.33,87.24,89.78,88.66,86.26,83.33
2025-W20,CO Aurora,PM,Shipping,83.33,80.39321956260041,47.30578555258727,113.48065357261355,91.67,91.67,88.2,90.67,90.76,90.98,91.67
2025-W21,CO Aurora,PM,Shipping,75.0,86.07803513764229,53.01061343788872,119.14545683739586,90.48,93.33,88.94,91.11,91.33,91.54,91.67
2025-W22,CO Aurora,PM,Shipping,83.33,79.43015560603828,45.82611426619559,113.03419694588098,92.86,93.33,91.27,94.88,96.65,98.33,100.0
2025-W23,CO Aurora,PM,Shipping,91.67,92.36855706477785,58.707802886834706,126.02931124272098,93.75,92.42,91.35,93.55,93.63,93.0,91.67
2025-W24,CO Aurora,PM,Shipping,100.0,94.98109746728807,57.932561330734345,132.02963360384177,93.33,92.06,90.95,91.96,91.11,89.92,88.89
2025-W25,CO Aurora,PM,Shipping,83.33,83.53589892048285,46.57854499026621,120.49325285069949,95.24,93.94,92.48,94.87,96.18,97.88,100.0
2024-W41,TX Irving,PM,Warehouse,97.12,101.04982345847858,84.56369272763388,117.53595418932329,95.25,94.82,94.65,95.92,96.5,96.54,96.09
2024-W42,TX Irving,PM,Warehouse,97.0,94.40567438521063,77.86915196724318,110.94219680317808,96.41,95.16,94.67,95.48,95.49,95.14,94.78
2024-W43,TX Irving,PM,Warehouse,94.81,94.77630633599549,78.29153856496913,111.26107410702184,96.29,95.11,94.7,95.23,95.1,94.89,94.83
2024-W44,TX Irving,PM,Warehouse,88.16,90.30900385300184,73.79080636648467,106.82720133951901,94.98,95.81,94.6,94.81,94.54,94.31,94.17
2024-W45,TX Irving,PM,Warehouse,98.21,95.86348374923037,79.31890634923698,112.40806114922376,95.2,96.06,95.06,95.69,96.04,96.5,97.05
2024-W46,TX Irving,PM,Warehouse,89.52,90.07484447554239,73.6917730669262,106.45791588415858,95.8,95.68,95.46,96.26,96.69,97.0,97.12
2024-W47,TX Irving,PM,Warehouse,94.67,96.85936304100969,80.45437249710054,113.26435358491884,96.33,95.82,95.75,96.55,96.87,97.0,97.0
2024-W48,TX Irving,PM,Warehouse,97.36,92.90315446583591,76.39215552833578,109.41415340333604,96.5,95.83,95.57,95.87,95.64,95.25,94.81
2024-W49,TX Irving,PM,Warehouse,81.3,86.2190112828749,69.7071540477985,102.73086851795131,94.33,94.76,94.16,92.84,91.19,89.59,88.16
2024-W50,TX Irving,PM,Warehouse,96.12,93.30411172258138,76.60777004759045,110.00045339757231,94.54,95.42,94.93,94.94,95.36,96.46,98.21
2024-W51,TX Irving,PM,Warehouse,94.76,93.4998635174811,76.82306583819917,110.17666119676304,92.65,94.16,93.88,92.77,91.84,90.89,89.52
2024-W52,TX Irving,PM,Warehouse,63.64,68.62847351656376,52.25542692708342,85.0015201060441,92.6,93.72,94.03,93.52,93.53,93.9,94.67
2025-W01,TX Irving,PM,Warehouse,65.07,59.484925079649884,43.09223951312799,75.87761064617177,94.92,93.77,94.68,95.05,95.83,96.67,97.36
2025-W02,TX Irving,PM,Warehouse,74.29,76.6764463905308,60.12883786187655,93.22405491918505,90.67,91.49,92.02,89.51,87.06,84.34,81.3
2025-W03,TX Irving,PM,Warehouse,102.16,103.95870686282177,87.4448929687204,120.47252075692315,92.34,92.83,92.84,92.18,92.53,93.79,96.12
2025-W04,TX Irving,PM,Warehouse,94.76,92.15213547622,75.73572848827922,108.56854246416077,92.37,92.27,93.22,93.21,93.86,94.56,94.76
2025-W05,TX Irving,PM,Warehouse,101.82,99.95502919399887,83.65396730224708,116.25609108575065,83.71,87.73,87.09,81.0,75.35,69.56,63.64
2025-W06,TX Irving,PM,Warehouse,114.21,123.03349024578691,106.80556217121145,139.26141832036237,78.79,82.09,81.84,73.77,68.68,65.83,65.07
2025-W07,TX Irving,PM,Warehouse,154.89,141.8610386186622,125.59908104355058,158.12299619377384,73.73,78.34,80.16,73.99,72.09,72.59,74.29
2025-W08,TX Irving,PM,Warehouse,100.0,111.64886487478418,95.33054285215199,127.96718689741637,75.41,81.54,84.26,84.31,88.83,95.28,102.16
2025-W09,TX Irving,PM,Warehouse,103.79,97.01940778186353,80.7815639746664,113.25725158906067,82.46,81.3,86.23,88.25,92.27,94.87,94.76
2025-W10,TX Irving,PM,Warehouse,94.61,97.55784310042095,81.434778670729,113.6809075301129,92.19,82.26,89.1,93.36,97.83,100.37,101.82
2025-W11,TX Irving,PM,Warehouse,100.51,98.02765249090257,81.866217209782,114.18908777202314,102.76,89.6,93.26,100.68,106.95,111.08,114.21
2025-W12,TX Irving,PM,Warehouse,90.56,94.11884188306644,77.96447957054424,110.27320419558863,111.92,101.95,101.06,116.44,130.61,143.07,154.89
2025-W13,TX Irving,PM,Warehouse,96.98,93.94180487010502,77.83106632478675,110.05254341542329,113.76,107.98,100.85,109.26,110.29,106.29,100.0
2025-W14,TX Irving,PM,Warehouse,95.88,96.31941162339113,80.1576504487511,112.48117279803117,114.46,108.36,101.44,106.97,106.25,104.27,103.79
2025-W15,TX Irving,PM,Warehouse,94.74,96.2805121800914,80.17197522096473,112.38904913921809,109.2,108.63,100.11,101.99,99.26,96.58,94.61
2025-W16,TX Irving,PM,Warehouse,96.3,95.86438765639087,79.7479888799927,111.98078643278905,99.76,108.54,100.18,101.41,100.0,99.69,100.51
2025-W17,TX Irving,PM,Warehouse,99.5,96.7284782759014,80.59760571628999,112.8593508355128,97.6,104.75,98.46,97.34,94.56,92.53,90.56
2025-W18,TX Irving,PM,Warehouse,91.71,96.1315127033655,80.22744724676537,112.03557815996564,95.76,97.92,98.17,97.19,96.05,96.15,96.98
2025-W19,TX Irving,PM,Warehouse,94.37,92.37826341985755,76.99591902868735,107.76060781102774,96.1,97.21,97.72,96.67,95.95,95.93,95.88
2025-W20,TX Irving,PM,Warehouse,91.23,86.66637406732755,71.28913403244461,102.0436141022105,94.63,95.61,97.15,95.91,95.23,94.98,94.74
2025-W21,TX Irving,PM,Warehouse,94.4,94.9241339418932,79.60103070577487,110.24723717801153,95.98,95.91,96.98,96.06,95.86,96.03,96.3
2025-W22,TX Irving,PM,Warehouse,89.87,85.49547862126418,70.02517382178408,100.96578342074429,96.63,95.74,97.49,97.47,98.08,98.83,99.5
2025-W23,TX Irving,PM,Warehouse,85.59,92.13085050590082,76.54913919141566,107.71256182038599,95.47,95.79,96.24,95.01,94.1,93.02,91.71
2025-W24,TX Irving,PM,Warehouse,86.64,85.92867337935108,68.90728430844307,102.9500624502591,95.33,95.33,95.82,94.73,94.27,94.12,94.37
2025-W25,TX Irving,PM,Warehouse,86.15,88.55896836876313,71.58249973752837,105.5354369999979,94.06,94.5,94.83,93.28,92.43,91.81,91.23
2024-W41,AZ Phoenix,AM,Shipping,94.59,94.79888198169364,80.0216033774604,109.57616058592689,89.98,89.08,88.55,90.71,92.67,95.14,98.25
2024-W42,AZ Phoenix,AM,Shipping,93.58,91.93149293756738,77.10904594227213,106.75393993286264,90.06,91.35,89.7,92.23,93.81,94.71,94.59
2024-W43,AZ Phoenix,AM,Shipping,93.81,93.98405990219426,79.2080029816472,108.76011682274132,91.35,90.87,89.93,91.71,92.09,91.68,90.91
2024-W44,AZ Phoenix,AM,Shipping,89.19,90.79111331327697,75.98509179839706,105.59713482815687,95.74,91.67,91.71,94.64,96.29,97.62,99.1
2024-W45,AZ Phoenix,AM,Shipping,84.82,83.86408027085719,69.03441322402331,98.69374731769106,93.92,92.58,91.58,93.21,93.15,92.37,91.07
2024-W46,AZ Phoenix,AM,Shipping,88.39,86.30732035177013,71.62241856670676,100.9922221368335,93.92,94.77,92.17,93.76,94.01,94.15,94.59
2024-W47,AZ Phoenix,AM,Shipping,86.36,91.59747210101894,76.89292318502619,106.30202101701168,94.58,93.98,92.45,93.69,93.75,93.69,93.58
2024-W48,AZ Phoenix,AM,Shipping,92.31,85.72492088345142,70.92535175974247,100.52449000716037,93.26,93.84,92.72,93.74,93.79,93.78,93.81
2024-W49,AZ Phoenix,AM,Shipping,69.16,75.18019179839884,60.379853343024564,89.98053025377311,92.79,93.55,92.02,91.92,91.04,90.12,89.19
2024-W50,AZ Phoenix,AM,Shipping,85.19,80.72638395549644,65.76068359615144,95.69208431484145,90.34,91.17,90.58,89.07,87.3,85.87,84.82
2024-W51,AZ Phoenix,AM,Shipping,80.95,83.55628062707602,68.60809845161218,98.50446280253986,89.06,90.72,90.15,88.8,87.96,87.89,88.39
2024-W52,AZ Phoenix,AM,Shipping,76.47,75.56712982049834,60.891213742739254,90.24304589825742,87.19,89.36,89.4,87.83,87.01,86.67,86.36
2025-W01,AZ Phoenix,AM,Shipping,66.67,66.81662615675361,52.123106758968554,81.51014555453867,87.9,89.12,89.95,89.55,90.11,91.13,92.31
2025-W02,AZ Phoenix,AM,Shipping,73.28,72.27773047089931,57.44534648378162,87.11011445801701,84.06,85.06,85.89,81.45,77.52,73.5,69.16
2025-W03,AZ Phoenix,AM,Shipping,80.77,83.50396274294808,68.70187044393289,98.30605504196326,83.22,84.38,85.75,82.95,82.14,82.87,85.19
2025-W04,AZ Phoenix,AM,Shipping,83.65,80.49256675586085,65.77778475504793,95.20734875667377,81.84,83.75,84.82,82.16,81.43,81.34,80.95
2025-W05,AZ Phoenix,AM,Shipping,88.46,89.15494652875633,74.54355365240473,103.76633940510793,77.96,81.76,83.23,79.95,78.5,77.47,76.47
2025-W06,AZ Phoenix,AM,Shipping,100.0,103.47637028043485,88.93053061419965,118.02220994667005,77.01,78.17,79.61,74.2,70.99,68.57,66.67
2025-W07,AZ Phoenix,AM,Shipping,112.5,106.5354000848206,91.95905820928016,121.11174196036103,74.04,75.08,78.28,73.82,72.37,72.33,73.28
2025-W08,AZ Phoenix,AM,Shipping,87.0,91.33724961249878,76.71038568554535,105.96411353945221,73.98,76.95,78.75,76.46,77.21,78.93,80.77
2025-W09,AZ Phoenix,AM,Shipping,85.86,86.20173459145542,71.64700699718497,100.75646218572587,75.68,76.65,79.69,79.25,81.01,82.69,83.65
2025-W10,AZ Phoenix,AM,Shipping,95.83,91.38332015169078,76.93147460215879,105.83516570122278,81.31,77.85,81.39,82.87,85.45,87.3,88.46
2025-W11,AZ Phoenix,AM,Shipping,89.13,94.3775433973058,79.89130428562754,108.86378250898406,87.66,81.04,84.46,88.84,93.44,97.02,100.0
2025-W12,AZ Phoenix,AM,Shipping,93.18,89.95964195531691,75.47974267129402,104.4395412393398,94.52,87.86,88.63,96.64,103.69,108.85,112.5
2025-W13,AZ Phoenix,AM,Shipping,83.0,84.00983877158744,69.56904148015839,98.45063606301649,95.57,90.69,88.3,92.47,92.82,90.46,87.0
2025-W14,AZ Phoenix,AM,Shipping,83.0,82.41028686266743,67.92375563761152,96.89681808772335,94.94,91.67,87.8,89.71,88.52,86.75,85.86
2025-W15,AZ Phoenix,AM,Shipping,84.0,85.76448289545935,71.32565898717614,100.20330680374256,93.22,93.37,88.52,90.66,90.65,91.08,92.65
2025-W16,AZ Phoenix,AM,Shipping,93.75,90.64240949560427,76.19653867825228,105.08828031295626,87.92,93.65,88.37,89.6,88.92,88.3,87.5
2025-W17,AZ Phoenix,AM,Shipping,88.76,92.41647543884706,77.95763110269365,106.87531977500046,89.0,92.1,88.86,90.18,90.24,90.55,91.03
2025-W18,AZ Phoenix,AM,Shipping,92.16,88.62604721897358,74.3705005398226,102.88159389812456,88.06,87.43,87.52,86.84,85.41,84.2,83.0
2025-W19,AZ Phoenix,AM,Shipping,76.0,81.65917016125009,67.87126611234535,95.44707421015482,85.67,86.64,86.52,85.17,83.9,83.23,83.0
2025-W20,AZ Phoenix,AM,Shipping,81.48,78.05627894278312,64.27295016361168,91.83960772195456,84.92,86.27,85.97,84.68,83.96,83.85,84.0
2025-W21,AZ Phoenix,AM,Shipping,89.61,84.38752601380153,70.65272254181993,98.12232948578314,85.86,86.8,87.58,88.33,89.78,91.71,93.75
2025-W22,AZ Phoenix,AM,Shipping,90.59,86.11241888599461,72.24567187017674,99.9791659018125,87.27,87.03,87.81,88.5,89.19,89.39,88.76
2025-W23,AZ Phoenix,AM,Shipping,77.65,85.17110059350443,71.2044947850181,99.13770640199077,89.29,86.94,88.34,89.48,90.54,91.31,92.16
2025-W24,AZ Phoenix,AM,Shipping,83.91,81.3885984999786,66.13154318248927,96.64565381746793,90.55,87.58,87.95,88.24,87.79,86.45,84.62
2025-W25,AZ Phoenix,AM,Shipping,78.26,82.4163699305479,67.19957887293334,97.63316098816246,87.72,88.21,87.35,86.65,85.35,84.17,83.67
2024-W41,NJ Newark Lister Ave,PM,Warehouse,82.46,82.60790103881271,66.34124227861946,98.87455979900597,82.14,84.92,83.5,82.15,81.16,80.92,81.46
2024-W42,NJ Newark Lister Ave,PM,Warehouse,81.87,82.65046407298775,66.33408446609258,98.96684367988291,81.92,83.52,83.13,81.93,81.43,81.47,81.61
2024-W43,NJ Newark Lister Ave,PM,Warehouse,86.11,85.03086965173401,68.76555570692715,101.29618359654087,82.16,83.21,84.31,84.8,86.07,87.67,89.29
2024-W44,NJ Newark Lister Ave,PM,Warehouse,83.98,84.34014335511938,68.04184472862964,100.63844198160912,84.91,84.04,84.95,85.9,86.97,87.59,87.57
2024-W45,NJ Newark Lister Ave,PM,Warehouse,88.27,88.70064011052052,72.37631275372124,105.02496746731981,85.38,83.22,84.61,84.83,84.71,84.09,83.24
2024-W46,NJ Newark Lister Ave,PM,Warehouse,83.33,83.14879291468671,66.98382149727374,99.31376433209968,85.61,84.22,84.18,83.88,83.36,82.79,82.46
2024-W47,NJ Newark Lister Ave,PM,Warehouse,82.86,82.02916082006098,65.84256206631605,98.21575957380591,83.74,84.28,83.7,83.05,82.44,82.04,81.87
2024-W48,NJ Newark Lister Ave,PM,Warehouse,74.14,75.3319243861555,59.04072847784387,91.62312029446714,83.43,85.04,84.19,84.29,84.66,85.3,86.11
2024-W49,NJ Newark Lister Ave,PM,Warehouse,75.0,74.647944315968,58.35590153618507,90.93998709575094,83.61,84.19,84.15,84.16,84.25,84.24,83.98
2024-W50,NJ Newark Lister Ave,PM,Warehouse,83.14,82.88638424938418,66.41231298276897,99.36045551599939,85.04,84.33,84.98,85.81,86.65,87.46,88.27
2024-W51,NJ Newark Lister Ave,PM,Warehouse,84.8,83.67084082981856,67.21605337904826,100.12562828058886,85.42,84.34,84.65,84.81,84.66,84.16,83.33
2024-W52,NJ Newark Lister Ave,PM,Warehouse,60.47,64.28064746604934,48.12556741215144,80.43572751994725,84.62,84.4,84.29,84.04,83.59,83.12,82.86
2025-W01,NJ Newark Lister Ave,PM,Warehouse,62.69,58.17043118870684,41.995973602072496,74.34488877534119,82.2,83.16,82.29,80.13,77.96,75.95,74.14
2025-W02,NJ Newark Lister Ave,PM,Warehouse,69.59,70.53043094021211,54.203112806717584,86.85774907370664,78.89,81.34,80.87,78.11,76.2,75.19,75.0
2025-W03,NJ Newark Lister Ave,PM,Warehouse,79.14,83.93332553874079,67.63935214799832,100.22729892948325,78.79,81.18,81.31,80.1,80.35,81.55,83.14
2025-W04,NJ Newark Lister Ave,PM,Warehouse,82.42,75.33640873807528,59.138545521955905,91.53427195419465,79.25,80.56,82.0,81.96,83.01,84.14,84.8
2025-W05,NJ Newark Lister Ave,PM,Warehouse,80.49,82.66718590440395,66.58313225039473,98.75123955841318,75.84,76.74,77.73,73.38,69.47,65.18,60.47
2025-W06,NJ Newark Lister Ave,PM,Warehouse,100.77,108.20475730218186,92.19286386983168,124.21665073453204,72.35,73.07,74.36,68.7,65.15,63.13,62.69
2025-W07,NJ Newark Lister Ave,PM,Warehouse,134.88,120.31210755886022,104.26663764443313,136.3575774732873,69.11,72.27,73.34,69.07,67.84,68.29,69.59
2025-W08,NJ Newark Lister Ave,PM,Warehouse,82.05,95.83134918888324,79.73026517985794,111.93243319790854,67.67,72.88,74.4,72.76,74.17,76.65,79.14
2025-W09,NJ Newark Lister Ave,PM,Warehouse,88.46,82.16889836285232,66.14722120128468,98.19057552441996,72.75,72.7,75.91,76.45,79.01,81.25,82.42
2025-W10,NJ Newark Lister Ave,PM,Warehouse,88.05,86.44881227280509,70.54038648580597,102.3572380598042,77.55,71.95,76.78,78.02,79.89,80.64,80.49
2025-W11,NJ Newark Lister Ave,PM,Warehouse,83.12,87.8493524772487,71.90306665160753,103.79563830288987,84.89,77.58,80.56,85.72,91.17,95.93,100.77
2025-W12,NJ Newark Lister Ave,PM,Warehouse,86.58,83.17617265740157,67.23686564131188,99.11547967349125,94.5,86.36,86.84,99.09,111.8,123.8,134.88
2025-W13,NJ Newark Lister Ave,PM,Warehouse,83.21,84.98590441403388,69.08964042280707,100.8821684052607,94.59,89.35,85.84,91.4,91.52,87.63,82.05
2025-W14,NJ Newark Lister Ave,PM,Warehouse,91.33,88.62460922755602,72.6780018468599,104.57121660825214,97.16,91.13,86.38,90.14,89.59,88.3,88.46
2025-W15,NJ Newark Lister Ave,PM,Warehouse,80.26,85.22003129425194,69.3259395805531,101.11412300795078,93.72,92.24,86.73,89.26,88.64,88.1,88.05
2025-W16,NJ Newark Lister Ave,PM,Warehouse,86.96,81.59943813245297,65.69758926209451,97.50128700281144,85.36,93.02,85.95,86.72,85.11,83.66,82.31
2025-W17,NJ Newark Lister Ave,PM,Warehouse,80.6,83.43581326052765,67.5196832895069,99.3519432315484,86.53,90.67,86.08,86.66,86.01,86.04,86.58
2025-W18,NJ Newark Lister Ave,PM,Warehouse,84.96,85.26720855832596,69.57486631586966,100.95955080078227,85.24,85.24,85.56,85.36,84.4,83.82,83.21
2025-W19,NJ Newark Lister Ave,PM,Warehouse,83.82,83.84214570455688,68.66457910460323,99.01971230451053,86.07,86.86,86.75,87.86,88.71,89.96,91.33
2025-W20,NJ Newark Lister Ave,PM,Warehouse,79.71,81.13658382276375,65.96405362724427,96.30911401828324,86.59,86.2,86.34,86.61,86.29,85.61,84.11
2025-W21,NJ Newark Lister Ave,PM,Warehouse,85.94,84.16106017601658,69.04194608196144,99.28017427007171,86.69,85.96,86.46,86.76,86.71,86.72,86.96
2025-W22,NJ Newark Lister Ave,PM,Warehouse,86.49,83.26520808666334,68.00085205323106,98.52956412009561,86.59,86.02,85.73,85.09,84.15,83.19,82.14
2025-W23,NJ Newark Lister Ave,PM,Warehouse,88.7,90.74385701464371,75.36957756783832,106.1181364614491,84.69,85.73,85.58,85.04,84.66,84.65,84.96
2025-W24,NJ Newark Lister Ave,PM,Warehouse,84.35,85.60710681682043,68.81231535475148,102.40189827888939,84.59,85.82,85.22,84.53,84.14,83.98,83.82
2025-W25,NJ Newark Lister Ave,PM,Warehouse,83.0,82.47016521100194,65.71969618428498,99.2206342377189,83.13,84.0,84.53,83.29,82.38,81.61,80.81
2024-W41,NJ Newark Lister Ave,AM,Shipping,94.36,92.86134772505125,73.77003233859566,111.95266311150684,86.49,87.9,87.56,86.76,85.97,85.29,84.56
2024-W42,NJ Newark Lister Ave,AM,Shipping,87.69,90.09241271608664,70.9427426066568,109.24208282551649,87.8,87.31,87.99,87.95,88.23,88.85,89.76
2024-W43,NJ Newark Lister Ave,AM,Shipping,89.06,88.79238802553661,69.70265097763577,107.88212507343745,88.43,87.8,88.63,89.26,90.04,90.79,91.29
2024-W44,NJ Newark Lister Ave,AM,Shipping,86.0,81.34206006292422,62.21361064205157,100.47050948379686,89.53,89.17,89.42,90.61,91.62,92.3,92.68
2024-W45,NJ Newark Lister Ave,AM,Shipping,77.69,85.8714214313434,66.7124234690171,105.03041939366972,89.59,88.5,88.48,88.24,87.43,86.16,84.62
2024-W46,NJ Newark Lister Ave,AM,Shipping,89.92,83.28813161234706,64.31616127151202,102.2601019531821,90.67,89.46,89.57,90.57,91.46,92.62,94.36
2024-W47,NJ Newark Lister Ave,AM,Shipping,85.11,86.53933151726493,67.54197831784967,105.53668471668018,89.79,90.04,89.21,89.44,89.22,88.68,87.69
2024-W48,NJ Newark Lister Ave,AM,Shipping,80.0,82.22770459004528,63.107591253112076,101.34781792697848,88.85,89.93,89.18,89.29,89.12,88.98,89.06
2024-W49,NJ Newark Lister Ave,AM,Shipping,81.47,79.97657679225603,60.855469527154256,99.0976840573578,89.32,89.09,88.6,88.04,87.3,86.63,86.0
2024-W50,NJ Newark Lister Ave,AM,Shipping,87.69,87.04960959787859,67.71486514380851,106.38435405194866,85.2,86.63,86.57,84.01,81.59,79.49,77.69
2024-W51,NJ Newark Lister Ave,AM,Shipping,84.82,84.0355908122932,64.72347875099517,103.34770287359122,85.74,87.55,87.22,86.38,86.62,87.88,89.92
2024-W52,NJ Newark Lister Ave,AM,Shipping,69.17,75.07791796949685,56.11755659785776,94.03827934113595,84.72,85.97,86.8,85.87,85.71,85.66,85.11
2025-W01,NJ Newark Lister Ave,AM,Shipping,77.05,68.04140563771294,49.058301882752446,87.02450939267344,83.24,84.69,85.49,83.54,82.31,81.15,80.0
2025-W02,NJ Newark Lister Ave,AM,Shipping,65.13,70.38677425234782,51.224266173901086,89.54928233079455,84.14,83.39,84.7,82.71,81.8,81.4,81.47
2025-W03,NJ Newark Lister Ave,AM,Shipping,86.04,88.68328063773967,69.55990751686136,107.80665375861798,83.59,83.69,85.29,84.71,85.35,86.44,87.69
2025-W04,NJ Newark Lister Ave,AM,Shipping,84.13,77.88424116337765,58.87366746139825,96.89481486535706,83.51,84.85,85.2,84.76,85.03,85.15,84.82
2025-W05,NJ Newark Lister Ave,AM,Shipping,89.59,89.85088026360637,70.9738788136961,108.72788171351664,80.71,81.33,81.95,78.41,75.4,72.29,69.17
2025-W06,NJ Newark Lister Ave,AM,Shipping,106.1,117.2973309877582,98.50502016610533,136.0896418094111,79.53,79.92,80.88,77.83,76.43,76.17,77.05
2025-W07,NJ Newark Lister Ave,AM,Shipping,153.06,134.74293214714928,115.91121438776273,153.57464990653583,73.73,77.17,77.4,72.43,69.43,67.24,65.13
2025-W08,NJ Newark Lister Ave,AM,Shipping,88.32,103.68197288347538,84.7849838083528,122.57896195859796,74.09,77.92,79.08,77.63,78.97,81.89,86.04
2025-W09,NJ Newark Lister Ave,AM,Shipping,90.46,84.55203979475198,65.74824632857451,103.35583326092944,77.65,77.4,80.08,80.19,82.04,83.68,84.13
2025-W10,NJ Newark Lister Ave,AM,Shipping,89.37,87.69533180178003,69.02445547253348,106.36620813102658,80.7,78.22,81.96,83.9,86.54,88.4,89.59
2025-W11,NJ Newark Lister Ave,AM,Shipping,91.9,94.71838639166573,76.00307574133859,113.43369704199287,91.15,83.85,86.41,92.24,97.82,102.29,106.1
2025-W12,NJ Newark Lister Ave,AM,Shipping,90.74,90.73653458836061,72.02941459698401,109.44365457973721,102.36,91.94,94.48,108.8,123.39,137.89,153.06
2025-W13,NJ Newark Lister Ave,AM,Shipping,88.24,86.48050077712877,67.82389810310409,105.13710345115345,103.53,96.81,93.13,99.42,99.43,94.9,88.32
2025-W14,NJ Newark Lister Ave,AM,Shipping,89.06,89.90042059123988,71.18473254878455,108.6161086336952,103.88,97.62,92.57,95.64,93.87,91.32,90.46
2025-W15,NJ Newark Lister Ave,AM,Shipping,90.98,91.42756624004824,72.77351305304512,110.08161942705135,99.36,98.69,91.93,93.1,91.17,89.77,89.37
2025-W16,NJ Newark Lister Ave,AM,Shipping,86.51,86.48605742769195,67.82290007698353,105.14921477840036,89.7,99.35,91.77,92.37,91.08,90.7,91.0
2025-W17,NJ Newark Lister Ave,AM,Shipping,86.59,85.4970448508621,66.81712652908836,104.17696317263584,90.37,96.52,91.55,91.65,90.86,90.73,90.74
2025-W18,NJ Newark Lister Ave,AM,Shipping,92.02,92.66232300036913,74.24505247668515,111.07959352405311,89.79,89.64,90.87,90.26,89.27,88.74,88.24
2025-W19,NJ Newark Lister Ave,AM,Shipping,95.72,96.35457459190195,78.54146896090836,114.16768022289554,89.7,89.78,90.5,89.77,89.15,89.0,89.06
2025-W20,NJ Newark Lister Ave,AM,Shipping,92.51,90.2096584027237,72.40246373272609,108.01685307272132,89.78,89.87,90.6,90.27,90.26,90.59,90.98
2025-W21,NJ Newark Lister Ave,AM,Shipping,94.66,94.34999304758684,76.60549002525975,112.09449606991392,88.73,89.39,89.78,88.79,88.04,87.36,86.51
2025-W22,NJ Newark Lister Ave,AM,Shipping,92.5,89.17707324771112,71.26210745777654,107.0920390376457,88.31,88.72,89.13,87.9,87.16,86.74,86.59
2025-W23,NJ Newark Lister Ave,AM,Shipping,92.16,94.12213839514004,76.07816131997475,112.16611547030533,88.54,88.58,89.32,88.74,88.87,89.39,90.13
2025-W24,NJ Newark Lister Ave,AM,Shipping,85.88,88.06980881642674,68.35865206450993,107.78096556834356,89.2,89.49,90.22,90.82,92.0,93.23,94.25
2025-W25,NJ Newark Lister Ave,AM,Shipping,85.66,86.90855492343655,67.24941706516442,106.56769278170869,89.04,88.95,89.36,88.75,88.03,86.65,84.48
2024-W40,CO Aurora,AM,Shipping,100.0,97.26581643319531,60.07667509164171,134.45495777474892,84.91,88.31,87.15,86.81,87.62,89.68,91.67
2024-W41,CO Aurora,AM,Shipping,83.33,85.58882797481647,48.00529590950613,123.1723600401268,79.25,84.42,84.76,82.25,80.23,78.02,75.0
2024-W42,CO Aurora,AM,Shipping,83.33,79.382060338016,41.681200578556414,117.0829200974756,86.0,84.42,86.12,85.94,87.03,88.92,91.67
2024-W43,CO Aurora,AM,Shipping,83.33,88.311370651879,50.72773696029648,125.89500434346152,87.5,83.12,87.22,88.2,89.8,91.12,91.67
2024-W44,CO Aurora,AM,Shipping,91.67,89.04029295869276,51.38065312801065,126.69993278937487,87.5,87.84,88.1,89.57,90.92,91.56,91.67
2024-W45,CO Aurora,AM,Shipping,91.67,91.26715499847771,53.54775534499649,128.98655465195893,93.75,90.28,90.46,93.73,96.36,98.31,100.0
2024-W46,CO Aurora,AM,Shipping,91.67,90.00681963846692,52.65543332410713,127.35820595282672,91.67,88.89,89.05,89.58,88.55,86.33,83.33
2024-W47,CO Aurora,AM,Shipping,83.33,92.94343954179763,55.54180395870377,130.34507512489148,89.58,90.28,87.91,87.09,85.42,83.93,83.33
2024-W48,CO Aurora,AM,Shipping,100.0,83.92073313638014,46.278014420183375,121.56345185257689,87.5,88.89,87.0,85.59,84.17,83.45,83.33
2024-W49,CO Aurora,AM,Shipping,75.0,87.83928519592804,50.199214012085946,125.47935637977014,85.42,88.89,87.93,88.02,88.67,90.02,91.67
2024-W50,CO Aurora,AM,Shipping,75.0,74.21882853765922,36.162924191685825,112.27473288363262,87.5,88.89,88.67,89.48,90.47,91.34,91.67
2024-W51,CO Aurora,AM,Shipping,91.67,81.80027605872388,43.78187592207713,119.81867619537064,89.58,87.5,89.27,90.35,91.19,91.6,91.67
2024-W52,CO Aurora,AM,Shipping,83.33,93.69791104686061,56.37096766030889,131.02485443341232,89.58,87.5,88.09,87.55,86.47,84.99,83.33
2025-W01,CO Aurora,AM,Shipping,78.57,75.6278557447039,38.26431094230267,112.99140054710512,91.67,90.28,90.47,92.53,94.59,97.0,100.0
2025-W02,CO Aurora,AM,Shipping,84.62,82.1910486107055,44.46603791895261,119.91605930245838,87.5,88.89,87.38,85.52,82.84,79.4,75.0
2025-W03,CO Aurora,AM,Shipping,91.67,91.74138780846089,54.096253795539845,129.38652182138193,83.33,86.11,84.9,81.31,78.13,75.88,75.0
2025-W04,CO Aurora,AM,Shipping,91.67,96.77647372490155,59.359591257548594,134.1933561922545,85.42,86.11,86.25,85.45,86.25,88.51,91.67
