week_number,work_location,shift_time,department_group,actual_attendance,greykite_forecast,greykite_forecast_lower_95,greykite_forecast_upper_95,four_week_rolling_avg,six_week_rolling_avg,exponential_smoothing_alpha_2,exponential_smoothing_alpha_4,exponential_smoothing_alpha_6,exponential_smoothing_alpha_8,exponential_smoothing_alpha_1
2025-W21,NJ Newark Lister Ave,PM,Production,90.68,93.16370659872875,80.21946262426205,106.10795057319545,88.790560472,89.185017493,89.013062348,89.262814061,89.332403644,89.421285548,89.391199518
2025-W22,NJ Newark Lister Ave,PM,Production,88.0,93.02880515138291,80.10281470593803,105.9547955968278,89.315898581,89.841661526,89.408903545,89.936279617,90.271083905,90.56553412,90.823136819
2025-W23,NJ Newark Lister Ave,PM,Production,90.73,93.59017162787387,80.69914015932646,106.48120309642128,90.287237193,89.520773344,89.684828545,90.249972162,90.522432341,90.657590026,90.679824561
2025-W24,NJ Newark Lister Ave,PM,Production,82.42,90.16319335629458,76.03419751954807,104.2921891930411,89.812490772,89.371023261,89.379249062,89.42938634,89.118843671,88.620929294,88.002680965
2025-W25,NJ Newark Lister Ave,PM,Production,88.05,92.23714622163122,78.17092071232113,106.30337173094131,90.130493475,90.009184611,89.637022812,89.932843995,90.070850796,90.30564954,90.727623954
2025-W26,NJ Newark Lister Ave,PM,Production,91.66,85.78730605874661,70.83460565664996,100.74000646084326,87.892038601,88.660917831,88.096188401,86.751781849,85.273095715,83.840611381,82.416335791
2025-W27,NJ Newark Lister Ave,PM,Production,87.2,80.18259331896502,65.00199482908539,95.36319180884465,87.133678107,88.44346696,88.086985238,87.252570868,86.891055448,87.144553238,88.048315321
2025-W28,NJ Newark Lister Ave,PM,Production,87.3,91.7969552415289,78.81724021837024,104.77667026468757,88.020509633,88.515176374,88.770225702,88.961706539,89.700979499,90.732135773,91.661279897
2025-W29,NJ Newark Lister Ave,PM,Production,89.14,92.7854289963299,79.92461762943555,105.64624036322425,87.169395466,87.889752049,88.480240033,88.292652968,88.244045886,87.942025212,87.202178353
2025-W30,NJ Newark Lister Ave,PM,Production,91.73,94.55443106625651,81.68898084654084,107.41988128597218,88.594738595,87.781591933,88.264521191,87.914955662,87.690674955,87.431125374,87.297106563
2025-W31,NJ Newark Lister Ave,PM,Production,87.16,92.6078740620282,79.74777290601722,105.46797521803919,88.883382887,87.529286475,88.446091379,88.430197818,88.599007297,88.833100379,89.142504627
2025-W32,NJ Newark Lister Ave,PM,Production,87.57,90.87357802491368,78.01785133578294,103.72930471404443,88.923480256,89.233438144,89.11219662,89.775750649,90.496912453,91.153861447,91.729323308
2025-W33,NJ Newark Lister Ave,PM,Production,87.23,92.14142272942013,79.27604205371975,105.00680340512051,88.829953198,89.040950562,88.683009255,88.650185724,88.403371537,87.893457615,87.162162162
2025-W34,NJ Newark Lister Ave,PM,Production,85.99,92.54718560527941,79.6762123948239,105.41815881573491,88.807607901,88.344820492,88.435451695,88.188304089,87.885809887,87.630048222,87.567861021
2025-W35,NJ Newark Lister Ave,PM,Production,87.72,92.93247025548332,79.96658914955265,105.898351361414,88.315908449,88.305654409,88.171550623,87.787972872,87.486537916,87.30995759,87.231759657
2025-W36,NJ Newark Lister Ave,PM,Production,86.49,93.48601007384876,80.5354151939213,106.43660495377623,87.002358163,88.058699405,87.729241853,87.081078723,86.608341256,86.267316194,85.987261146
2025-W37,NJ Newark Lister Ave,PM,Production,89.63,95.0971437350362,82.23124897364212,107.96303849643027,87.132197663,87.837708831,87.728319445,87.330430332,87.262550366,87.421671028,87.724550898
2025-W38,NJ Newark Lister Ave,PM,Production,88.28,93.19663741105543,80.32201303882937,106.0712617832815,86.865021771,87.038446898,87.489762856,87.0074519,86.810830552,86.685361489,86.494782075
2025-W39,NJ Newark Lister Ave,PM,Production,88.24,91.5272607978155,78.65958676335978,104.39493483227122,87.432188065,87.420228196,87.901983727,88.026577228,88.47948547,89.030049722,89.627329193
2025-W40,NJ Newark Lister Ave,PM,Production,83.58,91.89348151174546,78.90276720498262,104.8841958185083,88.025049641,87.532057605,87.976115919,88.126658698,88.35860569,88.427108424,88.278388278
2024-W32,CO Aurora,AM,Quality,93.18,87.84815676713185,72.99660203083569,102.69971150342802,87.29281768,85.666666667,86.119151469,89.102629243,92.632212644,96.44405446,100.0
2024-W33,CO Aurora,AM,Quality,81.4,84.23467149097996,69.40929390716764,99.06004907479229,88.235294118,87.719298246,86.991599076,89.840931757,91.533045432,91.806275717,90.909090909
2024-W34,CO Aurora,AM,Quality,90.0,84.76178440727494,69.6264816974791,99.8970871170708,92.452830189,88.847583643,88.139597293,91.194577118,92.54638743,92.916757075,93.181818182
2024-W35,CO Aurora,AM,Quality,87.5,90.83485250523484,75.64949537300922,106.02020963746045,90.797546012,87.937743191,86.893907638,87.298694141,85.852931338,83.725362025,81.395348837
2024-W36,CO Aurora,AM,Quality,75.0,89.54215931910907,74.63837412130712,104.44594451691103,88.888888889,90.082644628,87.443065753,88.328801296,88.269126414,88.667958519,90.0
2024-W37,CO Aurora,AM,Quality,85.0,89.15399755685327,74.34098075558329,103.96701435812325,88.023952096,90.12345679,87.45337082,88.006738166,87.813089807,87.736498214,87.5
2024-W38,CO Aurora,AM,Quality,93.18,90.88279325113588,76.02938615340032,105.73620034887144,83.435582822,86.454183267,85.155659809,82.894122131,80.161739605,77.55365451,75.0
2024-W39,CO Aurora,AM,Quality,90.91,89.27338950092118,74.382541026907,104.16423797493536,84.375,85.425101215,85.126487756,83.727661595,83.05916653,83.509987461,85.0
2024-W40,CO Aurora,AM,Quality,84.09,84.17641008487,68.95629391502032,99.39652625471967,85.365853659,85.425101215,86.776943337,87.703250403,89.357414058,91.390556268,93.181818182
2024-W41,CO Aurora,AM,Quality,95.35,88.88577819233528,72.46808327543764,105.30347310923293,86.30952381,87.096774194,87.619458715,89.024248984,90.301895919,91.003980004,90.909090909
2024-W42,CO Aurora,AM,Quality,86.36,91.23676507998547,74.61523723459395,107.858292925377,88.372093023,86.111111111,86.902802488,87.015640815,86.553913523,85.469503223,84.090909091
2024-W43,CO Aurora,AM,Quality,97.78,97.03167825510293,80.41521106759424,113.64814544261162,90.857142857,87.450980392,88.581765783,90.33837917,91.79436081,93.337544467,95.348837209
2024-W44,CO Aurora,AM,Quality,81.82,79.3797681098079,62.758308024504444,96.00122819511135,89.142857143,89.189189189,88.132109191,88.72953577,88.515044474,87.737892919,86.363636364
2024-W45,CO Aurora,AM,Quality,77.27,80.15518164336505,63.490106765028926,96.82025652170118,90.909090909,91.287878788,90.117363655,92.42360842,94.136654801,95.811470456,97.777777778
2024-W46,CO Aurora,AM,Quality,90.7,89.45271942271387,72.91380263304558,105.99163621238216,90.340909091,89.393939394,88.449274929,88.186586038,86.778210972,84.655770116,81.818181818
2024-W47,CO Aurora,AM,Quality,93.18,92.27316051232567,75.70116729850953,108.84515372614182,85.875706215,87.121212121,86.205083438,83.824222865,81.085022098,78.753455358,77.272727273
2024-W48,CO Aurora,AM,Quality,71.11,73.80154322825472,57.114603976094024,90.4884824804154,86.931818182,88.212927757,87.090004979,86.534571527,86.795347238,88.263240706,90.697674419
2024-W49,CO Aurora,AM,Quality,81.82,77.94367227477755,61.305244818620494,94.58209973093462,85.714285714,87.878787879,88.315930756,89.207347486,90.647146146,92.212352843,93.181818182
2024-W50,CO Aurora,AM,Quality,84.44,88.5721077282898,71.75710001869052,105.38711543788907,82.954545455,85.283018868,84.795390066,81.84831672,78.796217373,75.24397066,71.111111111
2024-W51,CO Aurora,AM,Quality,84.09,80.91223549147536,64.07309779759584,97.75137318535488,84.090909091,82.575757576,84.199762578,81.836305823,80.601044671,80.485037645,81.818181818
2024-W52,CO Aurora,AM,Quality,70.45,72.09518312260423,55.565709608169676,88.62465663703878,82.584269663,83.018867925,84.24959706,82.891409989,82.923525666,83.664522907,84.444444444
2025-W01,CO Aurora,AM,Quality,70.0,69.02352652975293,52.479601658744855,85.567451400761,80.337078652,84.150943396,84.217968164,83.367994928,83.619643339,84.004348657,84.090909091
2025-W02,CO Aurora,AM,Quality,73.47,75.31303867932353,58.605013573808904,92.02106378483815,80.225988701,80.827067669,81.472830949,78.223436053,75.740109789,73.172686263,70.454545455
2025-W03,CO Aurora,AM,Quality,82.93,80.0261438093265,63.36606015584047,96.68622746281252,77.049180328,76.838235294,78.940016976,74.686994915,72.125705129,70.572477862,70.0
2025-W04,CO Aurora,AM,Quality,81.4,83.22672401664538,66.694137702196,99.75931033109475,74.331550802,77.173913043,77.775482461,74.18461519,72.940941453,72.891836216,73.469387755
2025-W05,CO Aurora,AM,Quality,97.5,99.63245647871821,83.2225830419577,116.04232991547872,73.913043478,77.289377289,78.713548255,77.37758718,78.52612126,80.61971276,82.926829268
2025-W06,CO Aurora,AM,Quality,111.76,104.90262500977448,88.5715681691675,121.23368185038146,76.50273224,76.752767528,79.230389214,78.943132846,80.232058747,81.241400614,81.395348837
2025-W07,CO Aurora,AM,Quality,89.47,98.55465447667936,82.17465964631528,114.93464930704344,83.23699422,78.651685393,82.575004691,85.93173266,90.252800571,94.061210056,97.5
2025-W08,CO Aurora,AM,Quality,100.0,92.56555832077642,76.14112130150752,108.98999534004531,92.405063291,84.435797665,87.328193459,94.919198939,102.13174734,107.695965473,111.764705882
2025-W09,CO Aurora,AM,Quality,92.5,96.07932749363516,79.90243567972189,112.25621930754843,94.852941176,88.053097345,87.547312537,93.586515019,96.61923581,95.254948971,89.473684211
2025-W10,CO Aurora,AM,Quality,97.5,96.17179004569728,80.98258031197092,111.36099977942364,100.751879699,93.548387097,90.185176735,96.549485106,98.973059508,99.420395148,100.0
2025-W11,CO Aurora,AM,Quality,95.0,92.3138605189742,77.42545039791945,107.20227064002894,99.248120301,95.37037037,90.669794398,94.787864838,94.861912991,93.784110203,92.5
2025-W12,CO Aurora,AM,Quality,90.0,87.40046856555948,72.51774383131728,102.28319329980168,95.683453237,98.591549296,92.086473998,95.927783086,96.480564155,96.767404772,97.5
2025-W13,CO Aurora,AM,Quality,80.0,82.55905220927708,67.71936959902219,97.39873481953198,96.25,98.122065728,92.686332504,95.545592742,95.584296729,95.352477111,95.0
2025-W14,CO Aurora,AM,Quality,82.5,82.9776104618517,68.13804056693888,97.81718035676451,93.75,94.520547945,92.136487491,93.288097954,92.221820077,91.069887752,90.0
2025-W15,CO Aurora,AM,Quality,95.0,87.94793220434096,73.106923049686,102.78894135899591,90.625,92.5,89.663939458,87.916815011,84.878333631,82.213726225,80.0
2025-W16,CO Aurora,AM,Quality,90.91,87.56343443350006,72.71473307228791,102.41213579471221,86.875,89.583333333,88.209862513,85.73643903,83.450525051,82.442746545,82.5
2025-W17,CO Aurora,AM,Quality,75.0,81.64523720344155,66.80403983577736,96.48643457110575,86.875,90.0,89.583984763,89.455834309,90.381779765,92.488560712,95.0
2025-W18,CO Aurora,AM,Quality,68.18,79.48883547763575,64.66526749588773,94.31240345938376,87.195121951,88.93442623,89.872441875,90.072008923,90.710133633,91.201585047,90.909090909
2025-W19,CO Aurora,AM,Quality,74.42,80.55744855793964,65.64028090029717,95.4746162155821,85.714285714,85.483870968,86.691182759,83.831291928,81.144603364,78.193012572,75.0
2025-W20,CO Aurora,AM,Quality,77.27,80.4257780159639,65.47247541209381,95.37908061983399,81.976744186,81.746031746,82.786265023,77.441313326,73.321311838,70.17822806,68.181818182
2025-W21,CO Aurora,AM,Quality,88.64,85.95440856685669,70.9187299282507,100.99008720546267,77.142857143,80.784313725,81.071649904,76.233974257,73.975165775,73.555324551,74.418604651
2025-W22,CO Aurora,AM,Quality,88.64,89.23523242873365,74.08341024097813,104.38705461648918,73.714285714,79.922779923,80.282743221,76.654858218,75.966421947,76.540187609,77.272727273
2025-W23,CO Aurora,AM,Quality,90.91,85.86497172107325,70.70624168118457,101.02370176096193,77.142857143,79.087452471,82.004307972,81.484520804,83.587859926,86.224227713,88.636363636
2025-W24,CO Aurora,AM,Quality,88.64,89.68933552648897,72.54225907137095,106.836411981607,82.285714286,78.707224335,83.362814263,84.358489979,86.620061092,88.154219424,88.636363636
2025-W25,CO Aurora,AM,Quality,79.55,78.22600883894371,61.153826371651675,95.29819130623575,86.363636364,81.368821293,84.901144438,86.985988712,89.194531436,90.35818124,90.909090909
2025-W26,CO Aurora,AM,Quality,87.5,87.49999999999991,69.25833600383419,105.74166399616564,89.204545455,84.790874525,85.659657149,87.647234681,88.859575984,88.980719079,88.636363636
2025-W27,CO Aurora,AM,Quality,94.44,94.43999999999991,76.19833600383616,112.68166399616366,86.931818182,85.606060606,84.42184383,84.403296577,83.270737562,81.432498598,79.545454545
2025-W28,CO Aurora,AM,Quality,88.89,84.23469754803945,68.76515221983377,99.70424287624513,86.627906977,87.307692308,84.99754696,85.572587941,85.710764184,86.191324431,87.5
2025-W29,CO Aurora,AM,Quality,91.67,89.93938792723492,75.10211925027392,104.77665660419592,87.195121951,88.095238095,86.639717248,88.780551485,90.644073946,92.622327398,94.444444444
2025-W30,CO Aurora,AM,Quality,88.89,93.34365083500863,78.51117424910801,108.17612742090925,87.179487179,88.114754098,87.041200726,88.821289884,89.616532031,89.651421389,88.888888889
2025-W31,CO Aurora,AM,Quality,88.89,93.2372514976592,78.36977463760643,108.10472835771198,90.540540541,88.13559322,87.884998712,89.917518118,90.834489858,91.261899771,91.666666667
2025-W32,CO Aurora,AM,Quality,87.88,90.3059164396264,75.50345652288347,105.10837635636933,90.972222222,88.157894737,88.071409074,89.515295616,89.671758579,89.363895972,88.888888889
2025-W33,CO Aurora,AM,Quality,88.89,86.38425370275154,71.53139277446985,101.23711463103322,89.583333333,90.0,88.225409319,89.268135649,89.202783636,88.983906518,88.888888889
2025-W34,CO Aurora,AM,Quality,78.57,85.88567396745623,70.87503427325608,100.89631366165638,89.361702128,90.14084507,88.163871967,88.745606788,88.436773427,88.115606955,87.878787879
2025-W35,CO Aurora,AM,Quality,95.83,91.82181405794522,76.68293392009441,106.96069419579602,88.636363636,89.215686275,88.275283985,88.794179394,88.681821038,88.705396981,88.888888889
2025-W36,CO Aurora,AM,Quality,104.17,91.26951857403606,76.31156636679776,106.22747078127435,86.290322581,87.755102041,86.663372956,85.017349325,82.774999955,80.616714221,78.571428571
2025-W37,CO Aurora,AM,Quality,95.83,90.69966048494793,75.85574778240546,105.5435731874904,87.5,88.043478261,88.048824088,88.753839461,90.034596018,92.391244222,95.833333333
2025-W38,CO Aurora,AM,Quality,91.67,92.21824793276662,77.3790879873522,107.05740787818104,91.262135922,90.11627907,90.609242541,94.38550612,98.253269779,101.748204177,104.166666667
2025-W39,CO Aurora,AM,Quality,91.67,91.69558142740473,76.83971167096806,106.55145118384141,93.0,91.25,91.474731029,94.933491961,96.819490788,97.022708992,95.833333333
2025-W40,CO Aurora,AM,Quality,81.25,86.46048037764957,71.35230055559657,101.56866019970258,96.875,92.052980132,91.50765986,93.669853548,93.743400441,92.739035725,91.666666667
2024-W32,TX Irving,AM,Warehouse,86.39,87.03354862038121,77.7399241855377,96.32717305522472,84.057971014,84.343821949,84.657500849,85.265984577,86.468579634,87.85684624,89.265536723
2024-W33,TX Irving,AM,Warehouse,88.35,90.77273584648863,81.49549223023807,100.04997946273919,86.168910649,85.0,85.808229803,87.528220466,89.186676362,90.31973288,90.865384615
2024-W34,TX Irving,AM,Warehouse,93.17,91.92795447519076,82.45676970092977,101.39913924945175,87.407407407,85.588470777,85.91883459,87.061635173,87.469793824,87.142891364,86.384976526
2024-W35,TX Irving,AM,Warehouse,90.14,90.87522840698422,81.37272118792704,100.3777356260414,88.68159204,86.569579288,86.376302109,87.572678614,87.995024786,88.103477295,88.349514563
2024-W36,TX Irving,AM,Warehouse,79.52,85.78512772021197,76.45881914543078,95.11143629499317,89.663461538,88.533988534,87.665223783,89.794626868,91.088255136,92.149344473,93.170731707
2024-W37,TX Irving,AM,Warehouse,86.06,86.59243251551678,77.3229238787151,95.86194115231845,89.486260454,89.68903437,88.154599324,89.935659235,90.512026635,90.53099943,90.14084507
2024-W38,TX Irving,AM,Warehouse,90.2,90.09707686781842,80.80229328486948,99.39186045076735,87.769784173,88.047808765,86.463879626,85.760854224,83.920643795,81.737645509,79.523809524
2024-W39,TX Irving,AM,Warehouse,88.63,90.947532854441,81.62931966458318,100.26574604429881,87.200956938,87.250996016,86.384594318,85.87908005,85.197839522,85.186069607,86.057692308
2024-W40,TX Irving,AM,Warehouse,86.79,86.6518547851843,77.12759648032295,96.17611309004565,86.467065868,87.881219904,87.120565433,87.581365373,88.168706888,89.176630805,90.196078431
2024-W41,TX Irving,AM,Warehouse,88.67,86.47375104818676,76.20008654957427,96.74741554679925,86.074429772,87.929656275,87.421232161,88.003937518,88.445499673,88.733232944,88.625592417
2024-W42,TX Irving,AM,Warehouse,87.88,88.29545851348713,77.89424193574808,98.69667509122618,87.904191617,86.883942766,87.295113487,87.514583019,87.447970888,87.177347907,86.79245283
2024-W43,TX Irving,AM,Warehouse,88.24,90.23398122134772,79.83593144025666,100.63203100243878,88.554216867,86.618589744,87.561280247,87.967444111,88.170076838,88.361449105,88.669950739
2024-W44,TX Irving,AM,Warehouse,91.13,88.92323671876021,78.52206254310104,99.32441089441937,87.985436893,88.025889968,87.621912553,87.932939645,87.998122604,87.977920038,87.878787879
2024-W45,TX Irving,AM,Warehouse,86.12,86.28559125845673,75.85712435059233,96.71405816632114,87.88249694,88.392857143,87.742988908,88.054060433,88.141198076,88.184763842,88.235294118
2024-W46,TX Irving,AM,Warehouse,91.34,92.59036313078401,82.24084188997703,102.93988437159099,88.985148515,88.545897644,88.411259072,89.283100771,89.936641411,90.543197671,91.133004926
2024-W47,TX Irving,AM,Warehouse,92.27,92.38476564920673,82.01454624789494,102.75498505051851,88.329238329,88.120423108,87.948496746,87.99904854,87.622544469,86.987793838,86.124401914
2024-W48,TX Irving,AM,Warehouse,88.03,85.24621136099196,74.80406243246128,95.68836028952265,89.256198347,88.942307692,88.689938229,89.430471012,89.95273105,90.542546234,91.341991342
2024-W49,TX Irving,AM,Warehouse,75.65,78.95549978915892,68.54370797951059,89.36729159880726,90.296803653,89.593114241,89.464166545,90.620908482,91.37462147,91.936194277,92.274678112
2024-W50,TX Irving,AM,Warehouse,89.91,89.39710489688046,78.87481485406798,99.91939493969295,89.525909592,89.573820396,89.159152323,89.555274646,89.350617511,88.808365999,88.034188034
2024-W51,TX Irving,AM,Warehouse,91.67,88.74665020349507,78.2092603939914,99.28404001299873,86.853448276,87.388059701,86.354440046,83.953183663,81.156026249,78.315660719,75.652173913
2024-W52,TX Irving,AM,Warehouse,75.44,78.96441927509797,68.62080733166863,89.3080312185273,86.486486486,87.252747253,87.082543696,86.334799171,86.385129258,87.570980319,89.912280702
2025-W01,TX Irving,AM,Warehouse,74.71,73.94043709505071,63.58778195830235,84.29309223179906,86.304347826,88.150289017,88.016333679,88.466459594,89.548087709,90.845974129,91.666666667
2025-W02,TX Irving,AM,Warehouse,75.71,72.77736386014763,62.322020083977144,83.23270763631811,83.150984683,85.517740768,85.463684376,83.256907637,81.088773246,78.521242602,75.438596491
2025-W03,TX Irving,AM,Warehouse,71.63,77.12497189501335,66.69962833484219,87.5503154551845,82.678002125,82.419928826,83.072007732,79.58972619,77.080569794,75.400406764,74.708171206
2025-W04,TX Irving,AM,Warehouse,91.98,84.91840674026594,74.57284690688218,95.2639665736497,79.166666667,80.324400564,81.519606856,78.008982186,76.255282668,75.646046736,75.708502024
2025-W05,TX Irving,AM,Warehouse,90.09,98.4607115794644,88.19194151111259,108.72948164781621,74.44561774,79.757662153,79.673942529,75.638997512,73.632042356,72.526826008,71.627906977
2025-W06,TX Irving,AM,Warehouse,107.77,99.29641191402371,89.07696273206322,109.51586109598419,78.195488722,79.956741168,81.975120475,81.83311124,84.327591787,87.951042956,91.981132075
2025-W07,TX Irving,AM,Warehouse,84.85,90.43637897998552,80.18630598082378,100.68645197914726,82.054176072,79.576951131,83.513267866,85.031419041,87.747492134,89.662590406,90.094339623
2025-W08,TX Irving,AM,Warehouse,82.57,82.3001591340037,72.02227564495875,92.57804262304866,89.903846154,84.356287425,87.815550022,93.44647492,99.249932301,103.864871515,107.772020725
2025-W09,TX Irving,AM,Warehouse,88.13,84.39168436401384,74.26870668853996,94.51466203948772,94.69273743,86.502546689,87.512599798,91.380124746,93.141271029,91.163257362,84.848484848
2025-W10,TX Irving,AM,Warehouse,82.46,86.08409081520004,76.57917276225506,95.58900886814503,91.828254848,88.076588338,86.427995235,87.250654897,85.73888817,83.597592893,82.568807339
2025-W11,TX Irving,AM,Warehouse,85.24,87.014645848093,77.69795850095312,96.33133319523287,91.22085048,91.153512576,86.795145575,87.636336391,87.261791258,87.292270276,88.127853881
2025-W12,TX Irving,AM,Warehouse,90.52,88.61714286478367,79.30401324952715,97.9302724800402,84.471218206,89.409722222,85.901174332,85.4960007,84.356546199,83.443963179,82.464454976
2025-W13,TX Irving,AM,Warehouse,83.98,87.4319436410791,78.14574840019068,96.71813888196752,84.615384615,88.52173913,85.765683882,85.391021824,84.886434018,84.876860736,85.238095238
2025-W14,TX Irving,AM,Warehouse,85.24,86.01125046202733,76.7251257547683,95.29737516928637,86.6039953,85.702054795,86.736901379,87.470546995,88.276236781,89.395205065,90.521327014
2025-W15,TX Irving,AM,Warehouse,90.65,88.78929241185494,79.50226706222242,98.07631776148747,85.560859189,85.490196078,86.186995035,86.083527809,85.720914625,85.083894026,83.980582524
2025-W16,TX Irving,AM,Warehouse,91.83,89.8649484217268,80.57310953707473,99.15678730637886,86.260454002,85.951065509,85.994656797,85.742756859,85.42999238,85.207611524,85.238095238
2025-W17,TX Irving,AM,Warehouse,85.44,85.26700182261176,75.9798586953423,94.55414494988122,87.633769322,86.370839937,86.950849186,87.738679631,88.593424678,89.583721144,90.654205607
2025-W18,TX Irving,AM,Warehouse,87.95,82.96596233628763,73.68985111070329,92.24207356187198,87.947494033,87.926926132,87.923947688,89.361620411,90.518549664,91.369561326,91.826923077
2025-W19,TX Irving,AM,Warehouse,85.78,85.81290278746403,76.47821990049933,95.14758567442873,88.30548926,87.96812749,87.431229296,87.807946496,87.490825524,86.637282724,85.436893204
2025-W20,TX Irving,AM,Warehouse,80.91,86.05859144655841,76.70129647451739,95.41588641859943,88.96713615,87.539432177,87.540529772,87.865795288,87.772513678,87.701123935,87.946428571
2025-W21,TX Irving,AM,Warehouse,87.59,85.2300745547787,75.8212313143671,94.6389177951903,87.73364486,87.8125,87.17933336,87.023264735,86.575531169,86.167624225,85.779816514
2025-W22,TX Irving,AM,Warehouse,81.31,83.14171743445428,73.66019530314597,92.62323956576259,85.023041475,87.054263566,85.890296209,84.549898463,83.161710967,81.955068981,80.909090909
2025-W23,TX Irving,AM,Warehouse,84.11,84.74914345731753,75.26329861471625,94.23498829991881,85.668103448,86.587183308,86.294160017,85.916977031,86.022858932,86.628904571,87.593984962
2025-W24,TX Irving,AM,Warehouse,86.44,84.96239651028597,74.23230854582837,95.69248447474357,83.804878049,84.673539519,84.980927074,83.729828521,82.907885407,82.194987922,81.308411215
2025-W25,TX Irving,AM,Warehouse,84.01,88.55856435625225,77.8753426362816,99.2417860762229,83.510638298,84.458598726,84.765735931,83.898678319,83.658022668,83.741097616,84.112149533
2025-W26,TX Irving,AM,Warehouse,82.93,82.92999999999995,71.51495442011542,94.34504557988448,84.734693878,84.36560433,85.15669208,84.966426712,85.340975195,85.894542187,86.43533123
2025-W27,TX Irving,AM,Warehouse,74.8,74.79999999999987,63.38495442011656,86.21504557988318,83.957654723,84.130688448,84.92951166,84.611337995,84.595088835,84.442918107,84.014869888
2025-W28,TX Irving,AM,Warehouse,74.48,77.91542046990548,68.23507743438664,87.59576350542433,84.475281873,84.367816092,84.558423276,84.000608655,83.656623803,83.261416559,82.926829268
2025-W29,TX Irving,AM,Warehouse,86.97,83.97951077223466,74.6948260930243,93.26419545144502,82.347504621,82.482598608,82.699089946,80.500197427,78.44586997,76.505964113,74.8
2025-W30,TX Irving,AM,Warehouse,86.25,89.27131182427863,79.98962588125202,98.55299776730523,79.183266932,81.546894032,81.174196885,78.226984627,76.126464809,74.898262842,74.476987448
2025-W31,TX Irving,AM,Warehouse,87.76,88.02296110356585,78.71937311668846,97.32654909044324,79.753340185,81.847338037,82.262149284,81.596102476,82.555705819,84.532756816,86.974789916
2025-W32,TX Irving,AM,Warehouse,85.41,86.94120955550255,77.67830707689363,96.20411203411147,80.558428128,81.578947368,83.024676113,83.424819043,84.768769588,85.90808686,86.25
2025-W33,TX Irving,AM,Warehouse,92.86,90.34145842535472,81.04701661765235,99.63590023305709,83.857442348,82.137931034,83.929627342,85.12884049,86.555539946,87.389173151,87.76371308
2025-W34,TX Irving,AM,Warehouse,90.64,92.43971288921924,83.04653821345858,101.8328875649799,86.603375527,82.533054976,84.210562392,85.238036317,85.873121662,85.810176917,85.407725322
2025-W35,TX Irving,AM,Warehouse,95.26,91.95418106006866,82.48075764659612,101.42760447354121,88.080168776,85.614035088,85.899131641,88.285435533,90.083767052,91.467196115,92.857142857
2025-W36,TX Irving,AM,Warehouse,87.83,86.4218322991934,77.06162775517541,95.78203684321139,89.183457052,88.318085855,86.81956899,89.219381512,90.415437533,90.805306583,90.638297872
2025-W37,TX Irving,AM,Warehouse,91.48,86.45208234991145,77.16324005356363,95.74092464625927,91.044776119,89.681978799,88.45114868,91.605387418,93.302716749,94.357435082,95.25862069
2025-W38,TX Irving,AM,Warehouse,87.5,89.78002171179125,80.49415353771968,99.06588988586282,91.657754011,89.964412811,88.330336657,90.112696486,90.036602646,89.144537872,87.826086957
2025-W39,TX Irving,AM,Warehouse,95.5,91.54691235755288,82.25058772213598,100.84323699296979,91.304347826,90.582314881,88.928075619,90.64531295,90.889681691,91.000219577,91.479820628
2025-W40,TX Irving,AM,Warehouse,85.71,87.88454469003938,78.4303325450247,97.33875683505406,90.539053905,90.955137482,88.653254303,89.403681285,88.864406043,88.201312148,87.5
2024-W01,NJ Swedesboro Commerce Blvd,AM,Production,76.43,70.37814867449022,57.29288353669398,83.46341381228646,86.068039806,86.574746009,85.645803511,85.318752361,83.951971264,81.86776365,78.881987578
2024-W02,NJ Swedesboro Commerce Blvd,AM,Production,82.99,80.89139152596337,67.90173131082624,93.8810517411005,86.086458632,86.460890915,85.29675358,84.374930507,82.245436215,79.456061808,77.114427861
2024-W03,NJ Swedesboro Commerce Blvd,AM,Production,82.43,83.41539082999559,70.48043019131482,96.35035146867635,81.283264341,83.741687084,83.232469472,80.145689374,77.664239882,76.615018228,76.426174497
2024-W04,NJ Swedesboro Commerce Blvd,AM,Production,81.35,82.21403837865414,69.56857403271206,94.85950272459621,79.604880883,83.481116585,83.170388207,81.598950297,81.385287677,82.012588672,82.989323843
2024-W05,NJ Swedesboro Commerce Blvd,AM,Production,88.97,86.00381755515295,73.40413440756353,98.60350070274237,80.647482014,81.928884559,82.995512331,81.978309016,82.046690272,82.352248023,82.434402332
2024-W06,NJ Swedesboro Commerce Blvd,AM,Production,88.28,89.38986011135711,76.77356161950917,102.00615860320505,80.960420184,80.618523316,82.621035563,81.709181311,81.622237811,81.551340136,81.350954479
2024-W07,NJ Swedesboro Commerce Blvd,AM,Production,87.11,86.74323145142256,74.1291726596917,99.35729024315341,83.899853801,82.403495994,84.004823705,84.699242621,86.023652266,87.462152556,88.972243061
2024-W08,NJ Swedesboro Commerce Blvd,AM,Production,88.7,83.8020974956982,71.21159342469655,96.39260156669987,85.187955863,83.484390735,84.891347413,86.121923,87.355076925,88.111460613,88.28125
2024-W09,NJ Swedesboro Commerce Blvd,AM,Production,90.49,87.4827753279647,74.91423030621459,100.05132034971481,86.372324159,85.10425771,85.341849687,86.512043655,87.21140226,87.316427717,87.112171838
