week_number,work_location,shift_time,department_group,actual_attendance,greykite_forecast,greykite_forecast_lower_95,greykite_forecast_upper_95,four_week_rolling_avg,six_week_rolling_avg,exponential_smoothing_alpha_2,exponential_smoothing_alpha_4,exponential_smoothing_alpha_6,exponential_smoothing_alpha_8,exponential_smoothing_alpha_1,four_week_rolling_avg_shift2
2025-W28,NJ Newark Lister Ave,AM,Shipping,92.66,89.52598223408052,77.95877994204771,101.09318452611332,88.315789474,90.633608815,89.931011711,88.903913798,88.384278856,88.377638816,88.687782805,88.3375
2025-W29,NJ Newark Lister Ave,AM,Shipping,92.69,89.52598223408053,77.95877994204771,101.09318452611335,89.054197662,89.964412811,90.328789109,90.111004414,90.542013542,91.317728394,92.093023256,89.14999999999999
2025-W30,NJ Newark Lister Ave,AM,Shipping,93.24,89.61652290113037,78.16923476153111,101.06381104072962,89.803012746,89.493293592,90.699163533,90.980720115,91.693623388,92.341170499,92.655367232,90.06
2025-W31,NJ Newark Lister Ave,AM,Shipping,92.78,89.67241859589696,78.34463676864497,101.00020042314894,91.466346154,90.127150337,91.09328899,91.689102029,92.321537976,92.632512534,92.694063927,91.5325
2025-W32,NJ Newark Lister Ave,AM,Shipping,91.2,89.66699062276022,78.4573958837088,100.87658536181165,92.677070828,90.874233129,91.523749046,92.328247423,92.887453488,93.125442774,93.243243243,92.66999999999999
2025-W33,NJ Newark Lister Ave,AM,Shipping,90.48,89.65397851688316,78.55701973736312,100.7509372964032,92.857142857,91.977309562,91.735293926,92.48882962,92.826640476,92.859158319,92.777777778,92.8425
2025-W34,NJ Newark Lister Ave,AM,Shipping,91.06,89.67496528641739,78.68411563026542,100.66581494256936,92.47311828,92.432872254,91.627944699,91.95329115,91.813042142,91.499556478,91.203703704,92.4775
2025-W35,NJ Newark Lister Ave,AM,Shipping,84.3,89.68389951647724,78.79397659247054,100.57382244048394,92.069892473,92.280701754,91.480118525,91.527399158,91.175821259,90.777586675,90.476190476,91.92500000000001
2025-W36,NJ Newark Lister Ave,AM,Shipping,89.3,89.65417940246137,78.85654245189848,100.45181635302426,91.40625,91.976840364,91.379175,91.299653723,91.092656579,91.021494303,91.056910569,91.38000000000001
2025-W37,NJ Newark Lister Ave,AM,Shipping,90.32,89.75992347333091,79.00326131707982,100.51658562958201,89.14919852,90.436933223,89.874000321,88.34499569,86.930750154,85.659671111,84.304932735,89.25999999999999
2025-W38,NJ Newark Lister Ave,AM,Shipping,88.94,89.66322895422644,78.96445418857205,100.36200371988083,88.618925831,89.728353141,89.770205973,88.701293684,88.266026461,88.46629548,89.304812834,88.785
2025-W39,NJ Newark Lister Ave,AM,Shipping,90.78,89.64172638520105,79.02667327994793,100.25677949045418,88.774341352,89.382716049,89.885752546,89.378844924,89.541122414,89.983063853,90.322580645,88.74499999999999
2025-W40,NJ Newark Lister Ave,AM,Shipping,89.07,89.65617037387558,79.12635019960405,100.18599054814712,88.151658768,88.980263158,89.689737586,89.198712065,89.175786667,89.145179753,88.940092166,88.21499999999999
2025-W11,NJ Newark Lister Ave,AM,Warehouse,83.46,89.80672252090386,79.72876131234287,99.88468372946485,89.168765743,91.111111111,87.046497297,87.272563718,86.119977998,85.252097353,84.584980237,88.0325
2025-W12,NJ Newark Lister Ave,AM,Warehouse,89.0,89.55705892017845,79.5261212252072,99.58799661514969,86.894923259,90.679908327,87.859505128,88.798711021,89.035170614,89.718556593,90.769230769,85.605
2025-W13,NJ Newark Lister Ave,AM,Warehouse,83.75,89.76844159947503,79.84884340819586,99.68803979075419,86.9,88.379204893,86.934197063,86.582777491,85.665181622,84.72687791,83.464566929,86.915
2025-W14,NJ Newark Lister Ave,AM,Warehouse,86.25,89.44624029881187,79.6145350270123,99.27794557061145,86.885245902,86.564885496,87.301063847,87.458346142,87.511543157,87.998816664,88.995215311,86.955
2025-W15,NJ Newark Lister Ave,AM,Warehouse,87.98,89.65436912223056,79.96632775496182,99.3424104894993,86.708203531,86.680469289,86.578392016,85.938304401,85.20135627,84.536627919,83.75,86.745
2025-W16,NJ Newark Lister Ave,AM,Warehouse,85.46,89.57076497415824,80.05041123468625,99.09111871363022,85.471898197,86.263736264,86.511795093,86.0648155,85.83639883,85.912343008,86.25,85.615
2025-W17,NJ Newark Lister Ave,AM,Warehouse,86.24,89.35264853825763,79.98574520945074,98.71955186706451,86.622073579,86.817859674,86.776392725,86.772934571,87.053313539,87.519000607,87.980769231,86.745
2025-W18,NJ Newark Lister Ave,AM,Warehouse,85.28,89.49425408752639,80.29036122414311,98.69814695090966,85.792349727,85.849056604,86.517234587,86.246156442,86.086791309,85.855116221,85.462555066,85.86
2025-W19,NJ Newark Lister Ave,AM,Warehouse,89.59,89.51873035213845,80.47820114490618,98.55925955937072,86.450167973,86.363636364,86.463875477,86.243171354,86.176817277,86.160045934,86.23853211,86.4825
2025-W20,NJ Newark Lister Ave,AM,Warehouse,90.63,89.60605393876058,80.71394241721262,98.49816546030854,86.199095023,85.7771261,86.224667836,85.850002211,85.629576359,85.449917135,85.281385281,86.24
2025-W21,NJ Newark Lister Ave,AM,Warehouse,84.82,89.21626518533941,80.38005705636994,98.05247331430888,86.622073579,86.765799257,86.880751083,87.326926048,87.982840036,88.74138128,89.592760181,86.6425
2025-W22,NJ Newark Lister Ave,AM,Warehouse,92.45,88.81615944066068,79.98270768697806,97.64961119434331,87.710843373,87.351778656,87.441883341,88.390757994,89.35149617,90.139029826,90.625,87.935
2025-W23,NJ Newark Lister Ave,AM,Warehouse,91.67,88.64682274547175,79.90098896354239,97.39265652740112,87.320574163,86.807181889,86.897424485,86.857968827,86.43181988,85.679935228,84.821428571,87.58
2025-W24,NJ Newark Lister Ave,AM,Warehouse,90.14,88.20528717182218,79.33773687972558,97.07283746391877,89.228886169,87.993680885,87.993531215,89.117353854,90.06823195,91.089568926,92.452830189,89.3725
2025-W25,NJ Newark Lister Ave,AM,Warehouse,91.59,87.99414373382432,79.09036768922381,96.89791977842482,89.778325123,88.924050633,88.731173821,90.154396961,91.036958273,91.552816906,91.666666667,89.8925
2025-W26,NJ Newark Lister Ave,AM,Warehouse,87.16,87.91274240025972,79.0841587424344,96.74132605808504,89.710982659,89.807383628,89.010884064,90.148966919,90.500142054,90.425639902,90.14084507,89.77
2025-W27,NJ Newark Lister Ave,AM,Warehouse,89.67,87.67396998770897,78.7560267354595,96.59191323995844,91.461988304,90.153349475,89.525130898,90.727105534,91.154137163,91.356631424,91.588785047,91.4625
2025-W28,NJ Newark Lister Ave,AM,Warehouse,91.67,87.67396998770883,78.7560267354595,96.59191323995816,90.12775842,89.591364688,89.045230146,89.279449761,88.736312489,87.983379837,87.155963303,90.14
2025-W29,NJ Newark Lister Ave,AM,Warehouse,91.28,87.67396998770886,78.75602673545951,96.5919132399582,89.627959414,90.418250951,89.182181777,89.446581495,89.321021678,89.360462536,89.669421488,89.64
2025-W30,NJ Newark Lister Ave,AM,Warehouse,88.46,87.5159207831456,78.66475563787269,96.36708592841852,90.0,90.295678544,89.670763606,90.310929256,90.68860287,91.170177241,91.666666667,90.02250000000001
2025-W31,NJ Newark Lister Ave,AM,Warehouse,88.17,87.40726832604237,78.6345967272329,96.17993992485184,89.932885906,90.234670704,89.991518718,90.696163586,91.043293302,91.261373722,91.28440367,89.945
2025-W32,NJ Newark Lister Ave,AM,Warehouse,98.33,87.43186843313258,78.74982926808381,96.11390759818134,90.326340326,90.0,89.728666159,89.902641382,89.612812541,89.107748558,88.461538462,90.27
2025-W33,NJ Newark Lister Ave,AM,Warehouse,90.37,87.41698862723192,78.82197310566542,96.01200414879841,90.024937656,89.461172742,89.448516683,89.250401011,88.768480299,88.361821562,88.172043011,89.895
2025-W34,NJ Newark Lister Ave,AM,Warehouse,86.17,86.94948328414857,77.93270979360616,95.96625677469098,91.514360313,91.176470588,91.03699373,92.684331068,94.377336806,96.280453716,98.333333333,91.55999999999999
2025-W35,NJ Newark Lister Ave,AM,Warehouse,85.39,86.84473576958126,77.87403902509993,95.81543251406259,91.253263708,91.333333333,90.894273616,91.681316607,91.811889853,91.384981126,90.366972477,91.3325
2025-W36,NJ Newark Lister Ave,AM,Warehouse,90.74,86.85013169569082,77.95858699138321,95.74167639999843,90.67357513,90.443686007,90.012102439,89.567712965,88.541483506,87.311393237,86.170212766,90.76
2025-W37,NJ Newark Lister Ave,AM,Warehouse,87.5,86.76687234256885,77.91278756289212,95.62095712224557,90.052356021,89.487632509,89.176068224,87.993847534,86.720429967,85.801540539,85.393258427,90.065
2025-W38,NJ Newark Lister Ave,AM,Warehouse,90.41,86.62195968495423,77.74945204238304,95.49446732752543,88.375,89.879931389,89.513121288,89.182236091,89.281363414,89.885607728,90.740740741,88.1675
2025-W39,NJ Newark Lister Ave,AM,Warehouse,91.4,86.59256958038696,77.78309005700837,95.40204910376556,87.597911227,89.776632302,89.137514055,88.542130506,88.255913104,88.027573891,87.5,87.45
2025-W40,NJ Newark Lister Ave,AM,Warehouse,85.35,86.51619132383756,77.7286938253828,95.30368882229232,88.707653701,88.611803824,89.414201663,89.345986301,89.616584939,89.987998859,90.410958904,88.50999999999999
2024-W01,NJ Newark Lister Ave,PM,Production,76.82,65.62518941641521,54.47880212623214,76.77157670659828,84.263845115,83.616567351,83.746860606,83.634265327,83.33730445,82.827438135,82.260869565,84.1125
2024-W02,NJ Newark Lister Ave,PM,Production,79.45,64.88594568538103,53.684423193565515,76.08746817719654,83.496316142,83.565246903,83.194804579,82.276157807,80.819942001,78.667644465,75.744047619,81.98
2024-W03,NJ Newark Lister Ave,PM,Production,87.3,64.62539865485209,53.30726195036659,75.9435353593376,80.431919937,82.19301848,81.592154963,79.397729271,77.76803219,76.971436803,76.823214968,79.73
2024-W04,NJ Newark Lister Ave,PM,Production,87.91,63.916562247012635,52.58287231659993,75.25025217742534,78.873776535,81.252415926,81.044856692,79.421249608,78.900741792,79.033791854,79.445808488,78.5675
2024-W05,NJ Newark Lister Ave,PM,Production,86.12,63.926231997093666,52.65426261030541,75.19820138388192,80.608806785,81.525948877,82.396733325,82.679802743,83.886017944,85.505993451,87.302231237,79.8275
2024-W06,NJ Newark Lister Ave,PM,Production,90.22,63.90050275963799,52.66846590155873,75.13253961771724,82.601941748,82.192643932,83.530645318,84.760278216,86.247665354,87.402040638,87.906976744,82.86999999999999
2024-W07,NJ Newark Lister Ave,PM,Production,84.93,63.97048180857747,52.72673500113486,75.21422861602008,84.771516045,82.551610239,83.815399188,85.08830928,86.193150499,86.55946603,86.11599297,85.195
2024-W08,NJ Newark Lister Ave,PM,Production,89.31,64.05045476551446,52.858081049724014,75.24282848130491,87.962480459,83.896242203,84.912610652,87.024136079,88.644505993,89.603376503,90.222482436,87.8875
2024-W09,NJ Newark Lister Ave,PM,Production,87.3,64.01908509878874,52.80937347927231,75.22879671830516,87.146856707,85.509336572,84.91602865,85.989107346,86.03388474,85.555037892,84.926331696,87.295
2024-W10,NJ Newark Lister Ave,PM,Production,88.03,64.1254034262617,52.9983552233564,75.252451629167,87.623395854,87.614040513,85.949547794,87.47838283,88.11340356,88.600947466,89.314438912,87.64500000000001
2024-W11,NJ Newark Lister Ave,PM,Production,88.52,64.57045513218405,53.396506062944766,75.74440420142334,87.717816031,87.611779217,86.245207362,87.401996676,87.620017023,87.562616258,87.295245705,87.94
2024-W12,NJ Newark Lister Ave,PM,Production,90.89,64.91815096889992,53.732819996840846,76.103481940959,87.375317817,87.637698898,86.625687904,87.65820882,87.86646529,87.936876782,88.032454361,87.3925
2024-W13,NJ Newark Lister Ave,PM,Production,88.47,65.15793599560978,53.988046582279026,76.32782540894053,88.303227717,87.91246721,87.034590162,88.012937492,88.262643939,88.405226468,88.518808777,88.28999999999999
2024-W14,NJ Newark Lister Ave,PM,Production,83.35,65.230539019844,54.11818126327919,76.34289677640881,88.740755158,88.187202266,87.905540356,89.239420836,89.896274212,90.427300659,90.892597968,88.685
2024-W15,NJ Newark Lister Ave,PM,Production,87.86,65.33302184619579,54.25641401807496,76.40962967431662,89.017175573,88.790560472,88.028978219,88.925115342,89.037407271,88.865514366,88.474325822,88.9775
2024-W16,NJ Newark Lister Ave,PM,Production,88.02,65.50749516777623,54.36962102708215,76.64536930847031,87.966804979,87.867719001,87.137259329,86.846916429,85.810935603,84.582474081,83.347529813,87.8075
2024-W17,NJ Newark Lister Ave,PM,Production,86.27,65.56139725998266,54.46707059510199,76.65572392486332,87.804643098,87.959475257,87.286658229,87.256839021,87.056924612,87.235399368,87.859922179,87.6425
2024-W18,NJ Newark Lister Ave,PM,Production,84.13,65.62143967792713,54.56814339234123,76.67473596351303,87.021925081,87.957878416,87.436217541,87.56267626,87.635955306,87.863715315,88.020424195,86.92499999999998
2024-W19,NJ Newark Lister Ave,PM,Production,87.19,65.75518148380401,54.70107953709194,76.80928343051607,86.443463079,87.611842105,87.220781433,87.081325892,86.855502902,86.621372114,86.273647162,86.375
2024-W20,NJ Newark Lister Ave,PM,Production,85.05,66.01200053523553,54.87255060271326,77.1514504677578,86.603696933,86.43044091,86.601252287,85.893143768,85.197762697,84.604579107,84.126984127,86.57
2024-W21,NJ Newark Lister Ave,PM,Production,88.6,66.25007715900031,55.08220877636285,77.41794554163778,86.401431428,86.164089049,86.710232982,86.383382522,86.351918403,86.636094389,87.191011236,86.4025
2024-W22,NJ Newark Lister Ave,PM,Production,85.03,66.63995295275541,55.340080559301775,77.93982534620903,85.621481161,86.447881828,86.392442284,85.860538792,85.57436744,85.365905375,85.050416484,85.66
2024-W23,NJ Newark Lister Ave,PM,Production,87.93,66.60304895386716,55.31182673052742,77.89427117720689,86.202804746,86.542692881,86.822639637,86.950866217,87.394799426,87.959622912,88.599913307,86.24249999999999
2024-W24,NJ Newark Lister Ave,PM,Production,86.84,67.07540478868547,55.7274470886659,78.42336248870505,86.456178552,86.015091628,86.464323056,86.173484955,85.960874085,85.604850578,85.033726813,86.4675
2024-W25,NJ Newark Lister Ave,PM,Production,89.18,67.38895438439815,55.960906375290705,78.81700239350559,86.645795099,86.28899247,86.750703646,86.868923679,87.133392728,87.455188465,87.928788537,86.6525
2024-W26,NJ Newark Lister Ave,PM,Production,88.62,67.3889543843982,55.960906375290946,78.81700239350546,87.082713162,86.766820012,86.768963288,86.857036903,86.95421785,86.958475469,86.839933993,87.10000000000001
2024-W27,NJ Newark Lister Ave,PM,Production,89.36,67.38895438439819,55.96090637529092,78.81700239350546,87.182272431,87.066840655,87.207331874,87.7223019,88.222798953,88.686451433,89.178927385,87.245
2024-W28,NJ Newark Lister Ave,PM,Production,88.5,67.44539727961835,56.043289368110976,78.84750519112572,88.100987925,87.656827906,87.485958996,88.082904034,88.463849923,88.633083739,88.620386643,88.14250000000001
2024-W29,NJ Newark Lister Ave,PM,Production,90.49,67.45926555278587,56.10223532518565,78.81629578038607,88.44079982,87.758709582,87.83169624,88.568037517,88.983293496,89.202461058,89.355608592,88.5
2024-W30,NJ Newark Lister Ave,PM,Production,90.18,67.56690488902856,56.22768175829775,78.90612801975938,88.89900945,88.364174685,87.967858665,88.541384582,88.687728037,88.63431048,88.503253796,88.915
2024-W31,NJ Newark Lister Ave,PM,Production,89.12,67.60698040936799,56.31660753927202,78.89735327946396,89.129114539,88.702601065,88.337194608,89.159665932,89.608745203,89.997735631,90.494540784,89.2425
2024-W32,NJ Newark Lister Ave,PM,Production,81.53,67.65429695458978,56.41146559214305,78.8971283170365,89.526248399,89.297137702,88.666003966,89.552480604,89.951857283,90.14444996,90.178089584,89.6325
2024-W33,NJ Newark Lister Ave,PM,Production,89.01,67.74575980579988,56.53761492950027,78.95390468209948,89.469558401,89.288981289,88.751624033,89.377791802,89.441697742,89.313367352,89.118102114,89.57249999999999
2024-W34,NJ Newark Lister Ave,PM,Production,87.01,68.07957935241917,56.708846903896244,79.4503118009421,87.964295998,88.33068923,87.572975731,86.585668526,85.029722394,83.323984676,81.527864746,87.83
2024-W35,NJ Newark Lister Ave,PM,Production,89.53,68.21391736862574,56.86432077972044,79.56351395753106,87.742959143,88.271334792,87.88447937,87.666775001,87.633889976,88.095241702,89.006439742,87.46000000000001
2024-W36,NJ Newark Lister Ave,PM,Production,79.52,68.42353615681321,57.04127405362787,79.80579825999855,86.969197617,87.981237278,87.69785489,87.387173146,87.247727125,87.220315992,87.012391005,86.66749999999999
2024-W37,NJ Newark Lister Ave,PM,Production,99.09,68.37455706163279,57.030223096161464,79.7188910271041,87.166361974,87.946986747,88.096025917,88.298190083,88.657430924,89.087710949,89.534368071,86.77
2024-W38,NJ Newark Lister Ave,PM,Production,87.91,68.81939598118124,57.33408922417978,80.30470273818271,86.689954228,86.391282311,86.644695538,85.25141642,83.752409076,81.890421527,79.515938607,86.2675
2024-W39,NJ Newark Lister Ave,PM,Production,89.67,68.84248557925392,57.405731627449725,80.27923953105811,89.107934943,88.071001935,89.119785435,90.847510744,93.134654116,95.915762685,99.094567404,88.78750000000001
2024-W40,NJ Newark Lister Ave,PM,Production,87.78,68.9181944524365,57.5013923578266,80.33499654704639,89.334960342,88.874721071,88.853405713,89.573921532,89.819046965,89.331760869,87.909654562,89.01249999999999
2024-W41,NJ Newark Lister Ave,PM,Production,88.94,68.92787048611055,57.55926204377953,80.29647892844157,89.360354655,88.977208208,89.010039077,89.609940544,89.731359741,89.593889471,89.667519182,89.0475
2024-W42,NJ Newark Lister Ave,PM,Production,85.76,68.93479366087156,57.61449924569615,80.25508807604697,91.038897095,89.14105856,88.774632803,88.901866679,88.585048828,88.154410848,87.77951118,91.11250000000001
2024-W43,NJ Newark Lister Ave,PM,Production,86.59,69.01615562118097,57.707129464359866,80.32518177800208,88.522848034,89.036574487,88.798559092,88.912976455,88.76627026,88.734696436,88.936781609,88.57499999999999
2024-W44,NJ Newark Lister Ave,PM,Production,85.44,68.79809831995495,57.514444649442865,80.08175199046703,88.025568182,89.95215311,88.22181585,87.644211742,86.90135617,86.282693274,85.762711864,88.03750000000001
2024-W45,NJ Newark Lister Ave,PM,Production,85.45,68.69479713081026,57.312093918953735,80.07750034266678,87.181712963,87.766292135,87.900577191,87.212754218,86.709672801,86.53158592,86.590038314,87.2675
2024-W46,NJ Newark Lister Ave,PM,Production,85.56,68.56200149968552,57.17260214313122,79.95140085623981,86.541837332,87.334328915,87.409565757,86.487512467,85.93418344,85.650972068,85.435841906,86.68249999999999
2024-W47,NJ Newark Lister Ave,PM,Production,86.96,68.5384046583491,57.1864821350283,79.89032718166989,85.808039377,86.574466083,87.015914523,86.066233226,85.64331128,85.493300788,85.454545455,85.81
2024-W48,NJ Newark Lister Ave,PM,Production,84.86,68.36300844243235,57.06138734722484,79.66462953763985,85.756596661,86.175637394,86.721940794,85.861538684,85.594553599,85.548886016,85.562632696,85.75999999999999
2024-W49,NJ Newark Lister Ave,PM,Production,88.71,68.27864175728202,56.974544220947045,79.58273929361698,85.845364998,85.955668605,86.768727216,86.295122703,86.403805159,86.670172126,86.961325967,85.8525
2024-W50,NJ Newark Lister Ave,PM,Production,83.57,68.2736004864146,57.01293662101888,79.53426435181031,85.897222684,85.93991948,86.659388463,86.093318013,85.987898079,85.769719245,84.855233853,85.70750000000001
2024-W51,NJ Newark Lister Ave,PM,Production,85.44,68.3036153288362,57.083585247122336,79.52364541055007,86.894586895,86.338289963,87.119706203,87.36548884,87.976923463,88.441057711,88.706140351,86.5225
2024-W52,NJ Newark Lister Ave,PM,Production,80.9,68.31704072098617,57.06176601519342,79.57231542677891,86.252919586,85.966352072,86.311798101,85.620850028,85.080207049,84.413868374,83.56881214,86.02499999999999
2025-W01,NJ Newark Lister Ave,PM,Production,82.61,68.36280022714433,57.14884564728107,79.57675480700759,85.777990126,85.952070591,86.104951345,85.539006401,85.312531102,85.255717821,85.441527446,85.645
2025-W02,NJ Newark Lister Ave,PM,Production,73.36,68.39275878529234,57.22396376124241,79.56155380934229,84.858044164,85.256544503,85.21222171,83.932299469,82.982240452,82.032058392,80.90349076,84.655
2025-W03,NJ Newark Lister Ave,PM,Production,88.59,68.2974328924627,57.15195166769411,79.44291411723128,83.349684653,84.460034014,84.701016445,83.408345993,82.76074094,82.502617657,82.613908873,83.13
2025-W04,NJ Newark Lister Ave,PM,Production,83.59,67.69537966077736,56.13342887448825,79.25733044706648,80.152171061,82.100721958,81.73874533,78.507918518,76.335459191,74.704721161,73.363901626,80.5775
2025-W05,NJ Newark Lister Ave,PM,Production,90.72,67.6121820629977,56.11345219846305,79.11091192753236,80.820995962,82.126617698,83.148149371,82.460218204,83.387553727,85.422418709,88.590956887,81.365
2025-W06,NJ Newark Lister Ave,PM,Production,88.23,67.58459889511354,56.090520437767516,79.07867735245956,81.532756489,82.156963764,83.247194074,82.937499937,83.513890815,83.937660486,83.592644979,82.03750000000001
2025-W07,NJ Newark Lister Ave,PM,Production,85.86,67.57996930152547,56.12243557318654,79.0375030298644,83.474323841,83.023780594,84.782752398,86.009407397,87.75313979,89.294554066,90.715372907,84.065
2025-W08,NJ Newark Lister Ave,PM,Production,82.81,67.63608942175685,56.18167261731792,79.09050622619577,87.685802153,84.078847612,85.441406042,86.846782218,88.028380488,88.46157553,88.232044199,87.7825
2025-W09,NJ Newark Lister Ave,PM,Production,91.12,67.51815263277662,56.03691383758738,78.99939142796586,87.344262295,84.347658879,85.452021842,86.783266867,87.733660847,87.680383764,85.858585859,87.10000000000001
2025-W10,NJ Newark Lister Ave,PM,Production,88.82,67.89395482665569,56.35256605816372,79.43534359514766,87.230062914,86.712439418,84.833113714,84.766974727,83.963404118,83.123689097,82.807570978,86.905
2025-W11,NJ Newark Lister Ave,PM,Production,89.86,68.05230459436312,56.533347090572335,79.57126209815391,87.321520729,87.198384654,86.25647793,87.677607958,88.663947756,89.711136188,91.119285339,87.00500000000001
2025-W12,NJ Newark Lister Ave,PM,Production,94.25,68.29505524079343,56.763866101823105,79.82624437976375,87.517053206,88.304821151,86.812906834,88.167387478,88.762097246,88.999791239,88.823213326,87.1525
2025-W13,NJ Newark Lister Ave,PM,Production,87.38,68.4694855761592,56.9461385174921,79.9928326348263,87.948604342,87.959904317,87.235820228,88.671870025,89.288652228,89.608376733,89.864253394,88.1525
2025-W14,NJ Newark Lister Ave,PM,Production,87.26,68.52997179993021,57.043260896736555,80.01668270312386,91.118765913,89.199042953,88.784495839,91.168435209,92.569134551,93.561429396,94.247787611,91.01249999999999
2025-W15,NJ Newark Lister Ave,PM,Production,92.39,68.66653455936967,57.1652603522007,80.16780876653863,90.132593278,88.961228258,88.494084487,89.601173777,89.404246917,88.61046141,87.38317757,90.07749999999999
2025-W16,NJ Newark Lister Ave,PM,Production,89.01,68.7573795365396,57.25306476529596,80.26169430778324,89.711613406,89.812358778,88.231614387,88.6210285,88.087811202,87.522313103,87.262569832,89.6875
2025-W17,NJ Newark Lister Ave,PM,Production,86.28,68.76092962372246,57.29599633837041,80.22586290907452,90.372757848,90.031676896,89.119747551,90.188293081,90.71304329,91.437021664,92.387732749,90.32
2025-W18,NJ Newark Lister Ave,PM,Production,90.16,68.8048973255565,57.36279748938772,80.24699716172528,89.047003019,90.09118541,89.098947877,89.738580764,89.732081598,89.540183011,89.011663597,89.00999999999999
2025-W19,NJ Newark Lister Ave,PM,Production,89.39,68.89743985320048,57.44192442145656,80.3529552849444,88.915882174,89.610132594,88.632819718,88.548454904,87.858156589,87.051880992,86.278896346,88.735
2025-W20,NJ Newark Lister Ave,PM,Production,90.82,68.95637541049139,57.526904802552416,80.38584601843036,89.679374701,88.834305598,88.914591416,89.169689953,89.233333789,89.558069041,90.156143924,89.46
2025-W21,NJ Newark Lister Ave,PM,Production,90.68,69.06928077905371,57.64777049585495,80.49079106225247,88.790560472,89.185017493,89.013062348,89.262814061,89.332403644,89.421285548,89.391199518,88.71000000000001
2025-W22,NJ Newark Lister Ave,PM,Production,88.0,69.19386092729474,57.78414547097256,80.60357638361691,89.315898581,89.841661526,89.408903545,89.936279617,90.271083905,90.56553412,90.823136819,89.1625
2025-W23,NJ Newark Lister Ave,PM,Production,90.73,69.15076447089679,57.751352313022736,80.55017662877084,90.287237193,89.520773344,89.684828545,90.249972162,90.522432341,90.657590026,90.679824561,90.26249999999999
2025-W24,NJ Newark Lister Ave,PM,Production,82.42,69.3965588846384,57.9907503181818,80.80236745109498,89.812490772,89.371023261,89.379249062,89.42938634,89.118843671,88.620929294,88.002680965,89.7225
2025-W25,NJ Newark Lister Ave,PM,Production,88.05,69.59514833945367,58.16592375244622,81.02437292646113,90.130493475,90.009184611,89.637022812,89.932843995,90.070850796,90.30564954,90.727623954,90.0575
2025-W26,NJ Newark Lister Ave,PM,Production,91.66,69.61776713437489,58.11561206225388,81.11992220649589,87.892038601,88.660917831,88.096188401,86.751781849,85.273095715,83.840611381,82.416335791,87.9575
2025-W27,NJ Newark Lister Ave,PM,Production,87.2,69.62802516488048,58.13471293376843,81.12133739599254,87.133678107,88.44346696,88.086985238,87.252570868,86.891055448,87.144553238,88.048315321,87.3
2025-W28,NJ Newark Lister Ave,PM,Production,87.3,69.66730357730097,58.13471303275638,81.19989412184556,88.020509633,88.515176374,88.770225702,88.961706539,89.700979499,90.732135773,91.661279897,88.215
2025-W29,NJ Newark Lister Ave,PM,Production,89.14,69.67291317484188,58.005899733477406,81.33992661620636,87.169395466,87.889752049,88.480240033,88.292652968,88.244045886,87.942025212,87.202178353,87.33250000000001
2025-W30,NJ Newark Lister Ave,PM,Production,91.73,69.80278623903348,58.08654485451395,81.51902762355301,88.594738595,87.781591933,88.264521191,87.914955662,87.690674955,87.431125374,87.297106563,88.5525
2025-W31,NJ Newark Lister Ave,PM,Production,87.16,69.88756746090087,58.17156209985838,81.60357282194336,88.883382887,87.529286475,88.446091379,88.430197818,88.599007297,88.833100379,89.142504627,88.82499999999999
2025-W32,NJ Newark Lister Ave,PM,Production,87.57,69.92947025752945,58.24320382221652,81.61573669284236,88.923480256,89.233438144,89.11219662,89.775750649,90.496912453,91.153861447,91.729323308,88.8425
2025-W33,NJ Newark Lister Ave,PM,Production,87.23,70.05784301305712,58.35586926656377,81.75981675955047,88.829953198,89.040950562,88.683009255,88.650185724,88.403371537,87.893457615,87.162162162,88.8325
2025-W34,NJ Newark Lister Ave,PM,Production,85.99,70.195169500827,58.483293231970315,81.90704576968369,88.807607901,88.344820492,88.435451695,88.188304089,87.885809887,87.630048222,87.567861021,88.9
2025-W35,NJ Newark Lister Ave,PM,Production,87.72,70.35789859772436,58.62636982841419,82.08942736703453,88.315908449,88.305654409,88.171550623,87.787972872,87.486537916,87.30995759,87.231759657,88.42250000000001
2025-W36,NJ Newark Lister Ave,PM,Production,86.49,70.55830305392439,58.779695777799674,82.33691033004911,87.002358163,88.058699405,87.729241853,87.081078723,86.608341256,86.267316194,85.987261146,86.9875
2025-W37,NJ Newark Lister Ave,PM,Production,89.63,70.47313644609707,58.69000788570112,82.25626500649302,87.132197663,87.837708831,87.728319445,87.330430332,87.262550366,87.421671028,87.724550898,87.1275
2025-W38,NJ Newark Lister Ave,PM,Production,88.28,70.62804602221526,58.85268631230823,82.4034057321223,86.865021771,87.038446898,87.489762856,87.0074519,86.810830552,86.685361489,86.494782075,86.85749999999999
2025-W39,NJ Newark Lister Ave,PM,Production,88.24,70.72354155571821,58.953455164354125,82.4936279470823,87.432188065,87.420228196,87.901983727,88.026577228,88.47948547,89.030049722,89.627329193,87.45749999999998
2025-W40,NJ Newark Lister Ave,PM,Production,83.58,70.81157876625736,59.04059512541542,82.58256240709929,88.025049641,87.532057605,87.976115919,88.126658698,88.35860569,88.427108424,88.278388278,88.03
2025-W11,NJ Newark Lister Ave,PM,Quality,91.84,90.79322889838741,77.14195901100246,104.44449878577237,98.36400818,96.41943734,91.65150153,95.11061331,95.640062157,96.023401294,96.710526316,96.6275
